epoch,Train (k=2),Test (k=2),Train (k=3),Test (k=3),Train (k=5),Test (k=5),Train (k=10),Test (k=10)
7293,1.7399883227513366,2.4347880377349034,1.7658626850298178,2.6213712541448175,1.8099684235286062,2.26201901605942,1.8401407410133082,2.162437515892109
7294,1.7399883157439846,2.434787710266897,1.7658626849781633,2.6213711919220946,1.8099684235283118,2.2620190196404253,1.8401407410133022,2.1624375151182633
7295,1.7399883087508587,2.434787383403739,1.7658626849266448,2.6213711297884443,1.8099684235280171,2.262019023215109,1.8401407410132955,2.1624375143458012
7296,1.7399883017719269,2.4347870571444807,1.7658626848752632,2.6213710677437305,1.8099684235277267,2.2620190267834794,1.8401407410132886,2.1624375135747176
7297,1.7399882948071606,2.434786731488163,1.7658626848240242,2.6213710057878297,1.8099684235274331,2.2620190303455603,1.8401407410132813,2.1624375128050124
7298,1.7399882878565327,2.4347864064338474,1.765862684772921,2.6213709439206094,1.809968423527145,2.2620190339013435,1.8401407410132773,2.162437512036681
7299,1.73998828092002,2.434786081980576,1.7658626847219494,2.621370882141941,1.8099684235268518,2.2620190374508544,1.8401407410132689,2.1624375112697267
7300,1.7399882739975807,2.4347857581274117,1.7658626846711147,2.621370820451704,1.8099684235265645,2.2620190409940917,1.8401407410132637,2.1624375105041436
7301,1.739988267089191,2.4347854348733957,1.7658626846204193,2.6213707588497726,1.8099684235262778,2.2620190445310735,1.8401407410132553,2.1624375097399273
7302,1.739988260194825,2.4347851122175994,1.7658626845698613,2.621370697336013,1.8099684235259912,2.26201904806181,1.8401407410132506,2.1624375089770718
7303,1.7399882533144613,2.4347847901590685,1.7658626845194352,2.6213706359102904,1.8099684235257008,2.2620190515863077,1.840140741013244,2.162437508215585
7304,1.739988246448057,2.4347844686968685,1.7658626844691379,2.6213705745724947,1.8099684235254194,2.262019055104592,1.8401407410132375,2.1624375074554574
7305,1.7399882395955886,2.434784147830055,1.7658626844189829,2.6213705133224914,1.8099684235251368,2.2620190586166555,1.840140741013231,2.1624375066966834
7306,1.7399882327570304,2.4347838275576854,1.765862684368961,2.6213704521601584,1.8099684235248532,2.2620190621225227,1.8401407410132276,2.162437505939279
7307,1.7399882259323487,2.43478350787884,1.7658626843190637,2.6213703910853576,1.8099684235245703,2.2620190656222006,1.8401407410132191,2.1624375051832225
7308,1.7399882191215288,2.4347831887925584,1.765862684269312,2.6213703300979843,1.80996842352429,2.262019069115691,1.8401407410132116,2.162437504428517
7309,1.73998821232452,2.4347828702979264,1.7658626842196867,2.621370269197897,1.8099684235240106,2.262019072603018,1.8401407410132102,2.162437503675158
7310,1.7399882055413167,2.4347825523940063,1.7658626841701928,2.6213702083849557,1.8099684235237294,2.2620190760841887,1.840140741013202,2.1624375029231504
7311,1.7399881987718802,2.434782235079858,1.7658626841208334,2.6213701476590576,1.8099684235234506,2.2620190795592108,1.840140741013196,2.1624375021724833
7312,1.7399881920161844,2.4347819183545676,1.7658626840716065,2.621370087020079,1.8099684235231723,2.2620190830280964,1.840140741013189,2.1624375014231583
7313,1.7399881852741985,2.434781602217186,1.7658626840225058,2.6213700264678814,1.8099684235228999,2.2620190864908585,1.8401407410131856,2.162437500675174
7314,1.7399881785458917,2.4347812866668046,1.7658626839735423,2.621369966002334,1.8099684235226232,2.262019089947502,1.8401407410131767,2.162437499928526
7315,1.7399881718312502,2.4347809717024846,1.7658626839247054,2.621369905623331,1.8099684235223485,2.2620190933980457,1.8401407410131694,2.162437499183212
7316,1.7399881651302274,2.434780657323305,1.7658626838759997,2.6213698453307486,1.8099684235220774,2.262019096842491,1.8401407410131643,2.162437498439235
7317,1.739988158442807,2.4347803435283506,1.7658626838274267,2.621369785124443,1.8099684235218025,2.2620191002808543,1.8401407410131587,2.1624374976965823
7318,1.7399881517689635,2.4347800303166793,1.765862683778983,2.621369725004303,1.8099684235215299,2.2620191037131465,1.8401407410131534,2.1624374969552607
7319,1.7399881451086672,2.434779717687384,1.7658626837306628,2.621369664970203,1.8099684235212616,2.262019107139372,1.8401407410131476,2.1624374962152664
7320,1.7399881384618843,2.4347794056395515,1.765862683682481,2.6213696050220103,1.8099684235209903,2.262019110559559,1.8401407410131423,2.162437495476595
7321,1.7399881318285875,2.4347790941722534,1.7658626836344204,2.621369545159613,1.8099684235207225,2.2620191139737003,1.8401407410131358,2.162437494739238
7322,1.7399881252087588,2.4347787832845804,1.7658626835864897,2.6213694853828886,1.8099684235204574,2.2620191173818096,1.8401407410131299,2.1624374940032043
7323,1.7399881186023618,2.4347784729756037,1.765862683538691,2.6213694256916997,1.809968423520185,2.2620191207838927,1.8401407410131245,2.1624374932684853
7324,1.7399881120093756,2.434778163244423,1.7658626834910176,2.6213693660859287,1.809968423519922,2.262019124179984,1.8401407410131205,2.162437492535081
7325,1.7399881054297641,2.434777854090123,1.7658626834434674,2.6213693065654593,1.8099684235196558,2.262019127570066,1.8401407410131139,2.1624374918029847
7326,1.7399880988635115,2.434777545511788,1.7658626833960487,2.6213692471301706,1.8099684235193927,2.2620191309541715,1.8401407410131063,2.162437491072205
7327,1.7399880923105822,2.434777237508508,1.7658626833487538,2.6213691877799232,1.8099684235191276,2.26201913433229,1.840140741013101,2.1624374903427244
7328,1.7399880857709524,2.4347769300793796,1.7658626833015887,2.6213691285146075,1.8099684235188653,2.262019137704443,1.8401407410130937,2.16243748961456
7329,1.7399880792445979,2.4347766232234958,1.7658626832545423,2.6213690693340994,1.809968423518605,2.262019141070647,1.84014074101309,2.162437488887689
7330,1.7399880727314883,2.43477631693995,1.7658626832076312,2.6213690102382747,1.809968423518344,2.2620191444309024,1.840140741013086,2.1624374881621184
7331,1.7399880662315903,2.434776011227828,1.765862683160839,2.6213689512270206,1.8099684235180837,2.2620191477852156,1.840140741013079,2.1624374874378485
7332,1.739988059744884,2.4347757060862483,1.765862683114175,2.6213688923001928,1.809968423517827,2.2620191511336105,1.8401407410130743,2.162437486714872
7333,1.7399880532713448,2.434775401514281,1.7658626830676336,2.621368833457695,1.8099684235175666,2.2620191544760955,1.8401407410130683,2.162437485993185
7334,1.7399880468109437,2.434775097511052,1.7658626830212192,2.6213687746993934,1.8099684235173115,2.2620191578126665,1.8401407410130635,2.1624374852727906
7335,1.739988040363648,2.4347747940756435,1.7658626829749229,2.621368716025177,1.8099684235170528,2.262019161143358,1.8401407410130581,2.1624374845536862
7336,1.739988033929432,2.4347744912071576,1.7658626829287545,2.621368657434902,1.8099684235167988,2.2620191644681604,1.8401407410130513,2.1624374838358733
7337,1.7399880275082815,2.434774188904711,1.7658626828827078,2.621368598928466,1.809968423516544,2.2620191677870887,1.8401407410130457,2.162437483119335
7338,1.739988021100168,2.4347738871673963,1.7658626828367818,2.6213685405057494,1.8099684235162925,2.2620191711001563,1.8401407410130406,2.1624374824040813
7339,1.7399880147050453,2.4347735859943307,1.7658626827909856,2.62136848216662,1.8099684235160378,2.2620191744073654,1.840140741013035,2.1624374816901133
7340,1.7399880083229053,2.434773285384611,1.7658626827453034,2.6213684239109605,1.809968423515787,2.26201917770874,1.8401407410130308,2.162437480977406
7341,1.7399880019537137,2.434772985337351,1.7658626826997461,2.6213683657386597,1.809968423515538,2.2620191810042813,1.8401407410130246,2.1624374802659867
7342,1.7399879955974513,2.4347726858516534,1.7658626826543138,2.621368307649584,1.8099684235152858,2.2620191842940036,1.8401407410130193,2.162437479555841
7343,1.7399879892540828,2.434772386926649,1.7658626826090007,2.6213682496436266,1.8099684235150337,2.2620191875779154,1.8401407410130155,2.1624374788469645
7344,1.739987982923588,2.4347720885614357,1.7658626825638073,2.6213681917206624,1.8099684235147862,2.26201919085603,1.8401407410130086,2.1624374781393523
7345,1.73998797660594,2.4347717907551245,1.7658626825187351,2.6213681338805697,1.8099684235145386,2.2620191941283516,1.8401407410130033,2.1624374774330146
7346,1.73998797030111,2.434771493506826,1.7658626824737844,2.62136807612324,1.809968423514294,2.2620191973948915,1.8401407410129973,2.1624374767279346
7347,1.739987964009076,2.4347711968156798,1.765862682428951,2.621368018448526,1.8099684235140479,2.2620192006556574,1.840140741012992,2.162437476024112
7348,1.7399879577298132,2.4347709006807756,1.7658626823842394,2.621367960856334,1.809968423513802,2.262019203910669,1.8401407410129866,2.162437475321551
7349,1.739987951463282,2.4347706051012583,1.7658626823396502,2.621367903346544,1.8099684235135562,2.2620192071599257,1.8401407410129824,2.1624374746202513
7350,1.7399879452094702,2.4347703100762335,1.7658626822951742,2.621367845919043,1.8099684235133147,2.262019210403448,1.840140741012977,2.1624374739201997
7351,1.7399879389683557,2.434770015604829,1.7658626822508203,2.621367788573678,1.8099684235130695,2.262019213641231,1.8401407410129706,2.162437473221414
7352,1.739987932739893,2.43476972168617,1.7658626822065795,2.6213677313103747,1.809968423512828,2.2620192168733024,1.840140741012967,2.1624374725238646
7353,1.7399879265240767,2.434769428319354,1.765862682162463,2.6213676741289835,1.80996842351259,2.262019220099659,1.8401407410129618,2.1624374718275674
7354,1.7399879203208726,2.4347691355035446,1.7658626821184644,2.6213676170294007,1.8099684235123483,2.2620192233203253,1.8401407410129569,2.1624374711325176
7355,1.7399879141302472,2.4347688432378494,1.7658626820745795,2.6213675600115116,1.8099684235121098,2.2620192265352976,1.8401407410129516,2.16243747043871
7356,1.7399879079521938,2.434768551521402,1.7658626820308154,2.621367503075191,1.8099684235118698,2.2620192297445905,1.840140741012944,2.162437469746144
7357,1.7399879017866726,2.434768260353322,1.765862681987161,2.621367446220316,1.8099684235116342,2.262019232948211,1.8401407410129438,2.162437469054818
7358,1.7399878956336559,2.4347679697327624,1.7658626819436265,2.6213673894467733,1.8099684235113969,2.2620192361461737,1.8401407410129358,2.1624374683647347
7359,1.73998788949313,2.434767679658824,1.7658626819002141,2.621367332754455,1.8099684235111617,2.2620192393384855,1.8401407410129298,2.16243746767588
7360,1.7399878833650595,2.434767390130669,1.7658626818569145,2.6213672761432396,1.8099684235109266,2.2620192425251666,1.8401407410129256,2.162437466988261
7361,1.7399878772494308,2.434767101147408,1.7658626818137275,2.6213672196130067,1.8099684235106888,2.2620192457062087,1.8401407410129196,2.162437466301871
7362,1.7399878711461945,2.4347668127081863,1.7658626817706555,2.6213671631636326,1.8099684235104552,2.2620192488816233,1.8401407410129156,2.1624374656167107
7363,1.7399878650553502,2.434766524812152,1.7658626817277046,2.6213671067950233,1.8099684235102225,2.2620192520514446,1.840140741012911,2.1624374649327667
7364,1.73998785897687,2.4347662374584322,1.7658626816848602,2.621367050507043,1.8099684235099907,2.2620192552156517,1.8401407410129054,2.1624374642500537
7365,1.7399878529107098,2.434765950646163,1.7658626816421332,2.6213669942995756,1.8099684235097615,2.262019258374278,1.8401407410129003,2.162437463568571
7366,1.7399878468568688,2.434765664374495,1.7658626815995202,2.621366938172526,1.8099684235095317,2.2620192615273247,1.840140741012896,2.1624374628883043
7367,1.7399878408153104,2.4347653786425645,1.7658626815570242,2.6213668821257463,1.8099684235093036,2.2620192646747976,1.8401407410128896,2.1624374622092435
7368,1.739987834786005,2.434765093449516,1.7658626815146388,2.6213668261591505,1.8099684235090732,2.262019267816713,1.8401407410128865,2.162437461531401
7369,1.739987828768927,2.4347648087944984,1.7658626814723657,2.6213667702726027,1.8099684235088418,2.2620192709530733,1.8401407410128818,2.162437460854785
7370,1.7399878227640622,2.4347645246766536,1.765862681430206,2.6213667144660007,1.8099684235086173,2.26201927408389,1.8401407410128783,2.1624374601793743
7371,1.739987816771384,2.434764241095125,1.7658626813881597,2.621366658739223,1.8099684235083895,2.2620192772091774,1.8401407410128712,2.1624374595051647
7372,1.7399878107908613,2.434763958049064,1.7658626813462235,2.6213666030921607,1.8099684235081661,2.262019280328945,1.8401407410128665,2.162437458832171
7373,1.7399878048224724,2.434763675537627,1.7658626813044067,2.6213665475246892,1.809968423507939,2.262019283443187,1.840140741012862,2.162437458160375
7374,1.7399877988661854,2.4347633935599537,1.7658626812626939,2.6213664920367075,1.8099684235077163,2.2620192865519426,1.840140741012858,2.162437457489784
7375,1.7399877929219931,2.434763112115204,1.7658626812210956,2.6213664366280836,1.8099684235074947,2.262019289655201,1.840140741012852,2.162437456820398
7376,1.7399877869898503,2.4347628312025336,1.7658626811796048,2.6213663812987194,1.8099684235072675,2.2620192927529743,1.8401407410128479,2.162437456152208
7377,1.7399877810697504,2.434762550821094,1.7658626811382268,2.62136632604849,1.8099684235070477,2.2620192958452794,1.8401407410128434,2.1624374554852133
7378,1.7399877751616601,2.4347622709700305,1.7658626810969593,2.621366270877286,1.8099684235068232,2.2620192989321204,1.840140741012838,2.1624374548194174
7379,1.7399877692655563,2.434761991648515,1.7658626810558005,2.6213662157849895,1.8099684235066058,2.262019302013498,1.840140741012832,2.162437454154804
7380,1.7399877633814045,2.434761712855711,1.7658626810147566,2.621366160771488,1.8099684235063882,2.262019305089443,1.840140741012829,2.1624374534913837
7381,1.739987757509198,2.434761434590754,1.7658626809738205,2.6213661058366866,1.8099684235061688,2.262019308159947,1.8401407410128248,2.162437452829154
7382,1.7399877516489042,2.4347611568528245,1.7658626809329885,2.621366050980435,1.8099684235059499,2.2620193112250173,1.8401407410128203,2.1624374521681093
7383,1.7399877458005002,2.434760879641077,1.7658626808922715,2.621365996202653,1.8099684235057338,2.26201931428468,1.8401407410128159,2.162437451508242
7384,1.7399877399639625,2.4347606029546762,1.7658626808516569,2.62136594150322,1.809968423505516,2.262019317338927,1.8401407410128108,2.16243745084956
7385,1.739987734139258,2.4347603267927918,1.7658626808111517,2.6213658868820153,1.809968423505298,2.2620193203877945,1.8401407410128061,2.162437450192063
7386,1.7399877283263687,2.4347600511545853,1.7658626807707603,2.6213658323389226,1.8099684235050841,2.2620193234312636,1.8401407410128008,2.1624374495357435
7387,1.7399877225252751,2.4347597760392317,1.7658626807304716,2.621365777873837,1.8099684235048685,2.262019326469361,1.8401407410127963,2.162437448880595
7388,1.7399877167359528,2.4347595014458783,1.76586268069029,2.621365723486642,1.8099684235046554,2.262019329502084,1.8401407410127937,2.1624374482266226
7389,1.7399877109583775,2.434759227373716,1.7658626806502227,2.6213656691772433,1.8099684235044424,2.2620193325294484,1.8401407410127877,2.162437447573817
7390,1.739987705192511,2.434758953821907,1.7658626806102546,2.621365614945512,1.8099684235042317,2.262019335551458,1.840140741012783,2.1624374469221808
7391,1.739987699438349,2.4347586807896135,1.765862680570397,2.62136556079133,1.8099684235040194,2.2620193385681384,1.8401407410127788,2.1624374462717126
7392,1.7399876936958563,2.4347584082760263,1.7658626805306472,2.6213655067146067,1.8099684235038072,2.262019341579483,1.840140741012775,2.1624374456224116
7393,1.7399876879650156,2.4347581362803137,1.7658626804910025,2.6213654527152053,1.809968423503599,2.2620193445855046,1.8401407410127704,2.1624374449742723
